TrialID,SubjID,block,btrial,tord,RT,Selection
8125,68,18,5,85,5258,0
8126,68,10,1,86,6670,0
8127,68,10,2,87,4817,0
8128,68,10,3,88,1933,1
8129,68,10,4,89,4687,1
8130,68,10,5,90,13890,0
8131,68,16,1,91,5137,1
8132,68,16,2,92,9203,1
8133,68,16,3,93,3305,1
8134,68,16,4,94,2954,1
8135,68,16,5,95,4677,1
8136,68,15,1,96,8512,1
8137,68,15,2,97,3965,1
8138,68,15,3,98,1752,0
8139,68,15,4,99,2443,0
8140,68,15,5,100,3775,0
8141,68,1,1,101,8653,1
8142,68,1,2,102,5378,1
8143,68,1,3,103,2083,0
8144,68,1,4,104,3505,1
8145,68,1,5,105,7631,0
8146,68,23,1,106,5518,1
8147,68,23,2,107,8532,0
8148,68,23,3,108,1952,0
8149,68,23,4,109,3696,0
8150,68,23,5,110,10726,0
8151,68,11,1,111,6680,1
8152,68,11,2,112,10976,1
8153,68,11,3,113,2374,0
8154,68,11,4,114,3505,1
8155,68,11,5,115,10885,0
8156,68,3,1,116,10024,1
8157,68,3,2,117,5168,0
8158,68,3,3,118,2914,1
8159,68,3,4,119,10425,0
8160,68,3,5,120,8191,0
8161,69,20,1,1,7330,0
8162,69,20,2,2,6780,0
8163,69,20,3,3,13419,0
8164,69,20,4,4,6379,0
8165,69,20,5,5,6199,1
8166,69,14,1,6,5738,0
8167,69,14,2,7,9764,0
8168,69,14,3,8,9604,0
8169,69,14,4,9,4216,0
8170,69,14,5,10,7541,0
8171,69,21,1,11,15272,0
8172,69,21,2,12,7931,1
8173,69,21,3,13,2714,1
8174,69,21,4,14,6590,0
8175,69,21,5,15,4907,1
8176,69,6,1,16,4497,0
8177,69,6,2,17,6589,1
8178,69,6,3,18,1822,1
8179,69,6,4,19,1963,1
8180,69,6,5,20,8022,0
8181,69,2,1,21,5157,1
8182,69,2,2,22,5067,0
8183,69,2,3,23,3395,0
8184,69,2,4,24,3055,0
8185,69,2,5,25,10796,1
8186,69,11,1,26,6869,1
8187,69,11,2,27,4426,1
8188,69,11,3,28,2293,0
8189,69,11,4,29,4687,1
8190,69,11,5,30,8012,0
8191,69,5,1,31,4296,1
8192,69,5,2,32,4907,1
8193,69,5,3,33,2493,0
8194,69,5,4,34,2293,1
8195,69,5,5,35,7321,1
8196,69,12,1,36,4617,1
8197,69,12,2,37,3675,1
8198,69,12,3,38,2834,1
8199,69,12,4,39,1783,1
8200,69,12,5,40,6519,0
8201,69,16,1,41,5929,1
8202,69,16,2,42,4417,1
8203,69,16,3,43,2083,1
8204,69,16,4,44,3425,1
8205,69,16,5,45,3755,1
8206,69,18,1,46,4776,1
8207,69,18,2,47,3175,1
8208,69,18,3,48,7451,0
8209,69,18,4,49,3825,1
8210,69,18,5,50,4516,0
8211,69,24,1,51,7330,0
8212,69,24,2,52,3204,0
8213,69,24,3,53,1573,0
8214,69,24,4,54,4736,0
8215,69,24,5,55,4076,1
8216,69,9,1,56,4115,0
8217,69,9,2,57,7180,1
8218,69,9,3,58,3085,0
8219,69,9,4,59,2384,0
8220,69,9,5,60,7531,1
8221,69,8,1,61,3284,1
8222,69,8,2,62,4276,0
8223,69,8,3,63,2413,1
8224,69,8,4,64,2053,1
8225,69,8,5,65,9864,0
8226,69,19,1,66,6709,1
8227,69,19,2,67,7951,0
8228,69,19,3,68,2474,0
8229,69,19,4,69,5568,0
8230,69,19,5,70,4536,0
8231,69,23,1,71,4617,1
8232,69,23,2,72,4336,0
8233,69,23,3,73,1763,0
8234,69,23,4,74,2794,0
8235,69,23,5,75,4105,0
8236,69,22,1,76,6399,0
8237,69,22,2,77,5038,0
8238,69,22,3,78,2744,0
8239,69,22,4,79,3765,1
8240,69,22,5,80,3475,0
8241,69,13,1,81,5037,1
8242,69,13,2,82,5808,1
8243,69,13,3,83,2614,1
8244,69,13,4,84,4006,1
8245,69,13,5,85,3746,1
8246,69,4,1,86,2994,0
8247,69,4,2,87,6920,0
8248,69,4,3,88,5428,1
8249,69,4,4,89,2233,0
8250,69,4,5,90,7792,1
8251,69,15,1,91,6870,1
8252,69,15,2,92,4377,1
8253,69,15,3,93,1963,0
8254,69,15,4,94,2624,0
8255,69,15,5,95,4036,0
8256,69,1,1,96,6780,1
8257,69,1,2,97,5308,1
8258,69,1,3,98,2794,0
8259,69,1,4,99,2203,1
8260,69,1,5,100,5959,0
8261,69,10,1,101,5749,1
8262,69,10,2,102,4186,0
8263,69,10,3,103,3004,1
8264,69,10,4,104,3154,1
8265,69,10,5,105,12087,0
8266,69,3,1,106,8362,1
8267,69,3,2,107,3816,0
8268,69,3,3,108,1663,1
8269,69,3,4,109,2443,0
8270,69,3,5,110,7230,0
8271,69,7,1,111,8602,1
8272,69,7,2,112,4757,1
8273,69,7,3,113,2553,1
8274,69,7,4,114,4206,0
8275,69,7,5,115,12167,0
8276,69,17,1,116,4166,0
8277,69,17,2,117,3755,1
8278,69,17,3,118,2504,1
8279,69,17,4,119,2153,1
8280,69,17,5,120,2794,0
8281,70,15,1,1,5718,1
8282,70,15,2,2,3435,1
8283,70,15,3,3,2343,0
8284,70,15,4,4,2474,0
8285,70,15,5,5,3535,0
8286,70,22,1,6,6169,0
8287,70,22,2,7,4646,0
8288,70,22,3,8,2263,0
8289,70,22,4,9,3214,1
8290,70,22,5,10,3515,0
8291,70,19,1,11,6199,1
8292,70,19,2,12,8863,0
8293,70,19,3,13,2584,0
8294,70,19,4,14,5217,0
8295,70,19,5,15,5578,0
8296,70,14,1,16,7030,0
8297,70,14,2,17,5228,1
8298,70,14,3,18,2784,1
8299,70,14,4,19,3886,0
8300,70,14,5,20,4206,1
8301,70,21,1,21,15061,0
8302,70,21,2,22,7351,1
8303,70,21,3,23,1943,1
8304,70,21,4,24,6059,0
8305,70,21,5,25,4266,1
8306,70,16,1,26,6570,0
8307,70,16,2,27,3145,1
8308,70,16,3,28,2073,1
8309,70,16,4,29,3014,1
8310,70,16,5,30,3686,1
8311,70,4,1,31,5838,0
8312,70,4,2,32,8172,0
8313,70,4,3,33,2113,1
8314,70,4,4,34,2814,0
8315,70,4,5,35,6829,1
8316,70,12,1,36,4816,1
8317,70,12,2,37,4337,1
8318,70,12,3,38,2223,1
8319,70,12,4,39,2494,1
8320,70,12,5,40,6509,0
8321,70,11,1,41,5708,1
8322,70,11,2,42,10184,1
8323,70,11,3,43,2984,0
8324,70,11,4,44,2964,1
8325,70,11,5,45,9183,0
8326,70,24,1,46,6329,0
8327,70,24,2,47,3495,0
8328,70,24,3,48,1572,0
8329,70,24,4,49,6750,0
8330,70,24,5,50,3776,1
8331,70,1,1,51,7260,1
8332,70,1,2,52,4607,1
8333,70,1,3,53,1872,0
8334,70,1,4,54,2434,1
8335,70,1,5,55,6760,0
8336,70,18,1,56,4506,1
8337,70,18,2,57,3986,1
8338,70,18,3,58,2543,0
8339,70,18,4,59,4427,1
8340,70,18,5,60,4576,0
8341,70,3,1,61,5198,1
8342,70,3,2,62,5268,0
8343,70,3,3,63,3295,1
8344,70,3,4,64,3575,0
8345,70,3,5,65,6800,0
8346,70,6,1,66,4296,0
8347,70,6,2,67,3024,1
8348,70,6,3,68,2323,1
8349,70,6,4,69,2694,1
8350,70,6,5,70,6419,0
8351,70,2,1,71,6149,1
8352,70,2,2,72,4637,0
8353,70,2,3,73,2954,0
8354,70,2,4,74,2444,0
8355,70,2,5,75,7561,1
8356,70,23,1,76,4446,1
8357,70,23,2,77,7010,0
8358,70,23,3,78,1923,0
8359,70,23,4,79,2243,0
8360,70,23,5,80,4567,0
8361,70,7,1,81,7121,1
8362,70,7,2,82,5258,1
8363,70,7,3,83,2193,1
8364,70,7,4,84,2503,0
8365,70,7,5,85,8783,0
8366,70,5,1,86,9934,1
8367,70,5,2,87,8452,1
8368,70,5,3,88,2023,0
8369,70,5,4,89,3155,1
8370,70,5,5,90,7280,1
8371,70,9,1,91,6129,0
8372,70,9,2,92,6539,1
8373,70,9,3,93,2794,0
8374,70,9,4,94,2233,0
8375,70,9,5,95,7831,1
8376,70,20,1,96,6760,0
8377,70,20,2,97,8432,0
8378,70,20,3,98,2133,0
8379,70,20,4,99,3585,0
8380,70,20,5,100,4617,1
8381,70,8,1,101,4336,1
8382,70,8,2,102,4306,0
8383,70,8,3,103,2193,1
8384,70,8,4,104,2042,1
8385,70,8,5,105,6780,0
8386,70,10,1,106,3666,0
8387,70,10,2,107,3716,0
8388,70,10,3,108,1922,1
8389,70,10,4,109,3245,1
8390,70,10,5,110,9784,0
8391,70,17,1,111,3736,0
8392,70,17,2,112,4827,1
8393,70,17,3,113,2464,1
8394,70,17,4,114,1943,1
8395,70,17,5,115,2373,0
8396,70,13,1,116,5308,1
8397,70,13,2,117,5738,1
8398,70,13,3,118,2673,1
8399,70,13,4,119,2814,1
8400,70,13,5,120,3556,1
8401,71,9,1,1,5048,0
8402,71,9,2,2,6860,1
8403,71,9,3,3,4056,0
8404,71,9,4,4,2824,0
8405,71,9,5,5,11207,1
8406,71,8,1,6,4296,1
8407,71,8,2,7,3035,0
8408,71,8,3,8,3064,1
8409,71,8,4,9,2253,1
8410,71,8,5,10,9423,0
8411,71,7,1,11,10445,1
8412,71,7,2,12,5889,1
8413,71,7,3,13,3014,1
8414,71,7,4,14,5017,0
8415,71,7,5,15,9874,0
8416,71,10,1,16,6479,0
8417,71,10,2,17,3936,0
8418,71,10,3,18,3185,1
8419,71,10,4,19,2924,1
8420,71,10,5,20,11386,0
8421,71,23,1,21,4917,1
8422,71,23,2,22,7030,0
8423,71,23,3,23,2694,0
8424,71,23,4,24,2564,0
8425,71,23,5,25,8682,0
8426,71,3,1,26,11216,1
8427,71,3,2,27,9364,0
8428,71,3,3,28,2664,1
8429,71,3,4,29,3535,0
8430,71,3,5,30,7822,0
8431,71,1,1,31,6629,1
8432,71,1,2,32,6078,1
8433,71,1,3,33,3325,0
8434,71,1,4,34,2814,1
8435,71,1,5,35,6770,0
8436,71,22,1,36,5067,0
8437,71,22,2,37,4476,0
8438,71,22,3,38,3095,0
8439,71,22,4,39,2985,1
8440,71,22,5,40,3555,0
8441,71,24,1,41,7721,0
8442,71,24,2,42,3265,0
8443,71,24,3,43,1873,0
8444,71,24,4,44,3696,0
8445,71,24,5,45,4186,1
8446,71,21,1,46,15001,0
8447,71,21,2,47,7620,1
8448,71,21,3,48,2103,1
8449,71,21,4,49,4787,0
8450,71,21,5,50,4457,1
8451,71,12,1,51,5038,1
8452,71,12,2,52,4637,1
8453,71,12,3,53,4356,1
8454,71,12,4,54,2123,1
8455,71,12,5,55,7160,0
8456,71,2,1,56,6990,1
8457,71,2,2,57,5918,0
8458,71,2,3,58,3154,0
8459,71,2,4,59,3064,0
8460,71,2,5,60,11066,1
8461,71,16,1,61,6079,1
8462,71,16,2,62,5618,1
8463,71,16,3,63,2684,1
8464,71,16,4,64,2744,1
8465,71,16,5,65,4346,1
8466,71,19,1,66,9013,1
8467,71,19,2,67,8613,0
8468,71,19,3,68,2714,0
8469,71,19,4,69,5158,0
8470,71,19,5,70,4416,0
8471,71,13,1,71,6890,1
8472,71,13,2,72,7000,1
8473,71,13,3,73,2604,1
8474,71,13,4,74,2704,1
8475,71,13,5,75,4507,1
8476,71,11,1,76,7300,1
8477,71,11,2,77,4867,1
8478,71,11,3,78,2914,0
8479,71,11,4,79,4767,1
8480,71,11,5,80,8092,0
8481,71,18,1,81,6910,1
8482,71,18,2,82,3856,1
8483,71,18,3,83,3896,0
8484,71,18,4,84,3545,1
8485,71,18,5,85,5157,0
8486,71,15,1,86,7201,1
8487,71,15,2,87,4377,1
8488,71,15,3,88,2123,0
8489,71,15,4,89,2293,0
8490,71,15,5,90,3755,0
8491,71,20,1,91,7420,0
8492,71,20,2,92,4506,0
8493,71,20,3,93,3255,0
8494,71,20,4,94,3846,0
8495,71,20,5,95,3435,1
8496,71,6,1,96,5298,0
8497,71,6,2,97,7871,1
8498,71,6,3,98,2344,1
8499,71,6,4,99,2504,1
8500,71,6,5,100,6420,0
8501,71,5,1,101,4947,1
8502,71,5,2,102,5177,1
8503,71,5,3,103,3184,0
8504,71,5,4,104,3144,1
8505,71,5,5,105,8633,1
8506,71,14,1,106,6840,0
8507,71,14,2,107,4927,0
8508,71,14,3,108,3165,0
8509,71,14,4,109,3845,0
8510,71,14,5,110,4827,0
8511,71,17,1,111,4917,0
8512,71,17,2,112,5638,1
8513,71,17,3,113,2604,1
8514,71,17,4,114,2644,1
8515,71,17,5,115,2333,0
8516,71,4,1,116,5327,0
8517,71,4,2,117,8061,0
8518,71,4,3,118,5588,1
8519,71,4,4,119,2583,0
8520,71,4,5,120,9935,1
8521,72,8,1,1,18517,0
8522,72,8,2,2,3515,0
8523,72,8,3,3,4546,1
8524,72,8,4,4,2714,1
8525,72,8,5,5,9704,0
8526,72,20,1,6,7922,0
8527,72,20,2,7,6650,0
8528,72,20,3,8,5498,0
8529,72,20,4,9,3825,0
8530,72,20,5,10,6750,1
8531,72,21,1,11,10966,0
8532,72,21,2,12,7741,1
8533,72,21,3,13,2263,1
8534,72,21,4,14,7601,0
8535,72,21,5,15,4226,1
8536,72,6,1,16,4085,0
8537,72,6,2,17,3375,1
8538,72,6,3,18,2153,1
8539,72,6,4,19,2854,1
8540,72,6,5,20,6970,0
8541,72,3,1,21,7411,1
8542,72,3,2,22,5268,0
8543,72,3,3,23,3375,1
8544,72,3,4,24,5178,0
8545,72,3,5,25,6380,0
8546,72,14,1,26,7991,0
8547,72,14,2,27,8522,1
8548,72,14,3,28,2614,1
8549,72,14,4,29,4046,0
8550,72,14,5,30,3785,1
8551,72,15,1,31,7010,1
8552,72,15,2,32,4146,1
8553,72,15,3,33,1662,0
8554,72,15,4,34,2764,0
8555,72,15,5,35,3485,0
8556,72,19,1,36,6600,1
8557,72,19,2,37,8722,0
8558,72,19,3,38,2554,0
8559,72,19,4,39,4457,0
8560,72,19,5,40,4787,0
8561,72,10,1,41,5127,0
8562,72,10,2,42,3896,0
8563,72,10,3,43,1652,1
8564,72,10,4,44,2784,1
8565,72,10,5,45,12378,0
8566,72,1,1,46,6410,1
8567,72,1,2,47,5057,1
8568,72,1,3,48,2404,0
8569,72,1,4,49,2143,1
8570,72,1,5,50,6779,0
8571,72,22,1,51,5067,0
8572,72,22,2,52,4797,0
8573,72,22,3,53,1802,0
8574,72,22,4,54,2684,1
8575,72,22,5,55,3064,0
8576,72,18,1,56,5848,1
8577,72,18,2,57,4677,1
8578,72,18,3,58,1943,0
8579,72,18,4,59,3245,1
8580,72,18,5,60,3625,0
8581,72,9,1,61,6158,0
8582,72,9,2,62,14180,1
8583,72,9,3,63,3114,0
8584,72,9,4,64,2253,0
8585,72,9,5,65,10786,1
8586,72,16,1,66,4627,1
8587,72,16,2,67,4817,1
8588,72,16,3,68,1822,1
8589,72,16,4,69,2193,1
8590,72,16,5,70,3805,1
8591,72,24,1,71,7301,0
8592,72,24,2,72,3685,0
8593,72,24,3,73,1683,0
8594,72,24,4,74,8573,0
8595,72,24,5,75,3796,1
8596,72,5,1,76,11156,1
8597,72,5,2,77,6479,1
8598,72,5,3,78,2183,0
8599,72,5,4,79,5698,1
8600,72,5,5,80,10164,1
8601,72,23,1,81,4096,1
8602,72,23,2,82,3705,0
8603,72,23,3,83,1733,0
8604,72,23,4,84,2373,0
8605,72,23,5,85,4577,0
8606,72,13,1,86,6149,1
8607,72,13,2,87,7421,1
8608,72,13,3,88,2193,1
8609,72,13,4,89,4877,1
8610,72,13,5,90,3715,1
8611,72,2,1,91,7530,1
8612,72,2,2,92,5167,0
8613,72,2,3,93,2784,0
8614,72,2,4,94,3014,0
8615,72,2,5,95,12268,1
8616,72,11,1,96,6128,1
8617,72,11,2,97,8202,1
8618,72,11,3,98,2233,0
8619,72,11,4,99,1983,1
8620,72,11,5,100,9694,0
8621,72,4,1,101,7000,0
8622,72,4,2,102,7481,0
8623,72,4,3,103,2594,1
8624,72,4,4,104,2093,0
8625,72,4,5,105,6730,1
8626,72,17,1,106,4206,0
8627,72,17,2,107,5919,1
8628,72,17,3,108,2314,1
8629,72,17,4,109,1772,1
8630,72,17,5,110,2504,0
8631,72,7,1,111,9294,1
8632,72,7,2,112,6088,1
8633,72,7,3,113,2283,1
8634,72,7,4,114,2914,0
8635,72,7,5,115,10295,0
8636,72,12,1,116,4516,1
8637,72,12,2,117,3905,1
8638,72,12,3,118,1532,1
8639,72,12,4,119,2664,1
8640,72,12,5,120,6470,0
8641,73,5,1,1,11847,1
8642,73,5,2,2,6319,1
8643,73,5,3,3,4987,0
8644,73,5,4,4,3365,1
8645,73,5,5,5,8493,1
8646,73,4,1,6,6179,0
8647,73,4,2,7,9734,0
8648,73,4,3,8,7290,1
8649,73,4,4,9,3745,0
8650,73,4,5,10,8362,1
8651,73,14,1,11,8082,0
8652,73,14,2,12,9614,0
8653,73,14,3,13,4267,0
8654,73,14,4,14,4537,0
8655,73,14,5,15,6139,0
8656,73,2,1,16,7411,1
8657,73,2,2,17,8342,0
8658,73,2,3,18,7871,0
8659,73,2,4,19,3475,0
8660,73,2,5,20,11877,1
8661,73,1,1,21,10315,1
8662,73,1,2,22,5688,1
8663,73,1,3,23,3314,0
8664,73,1,4,24,2654,1
8665,73,1,5,25,8643,0
8666,73,12,1,26,5709,1
8667,73,12,2,27,4727,1
8668,73,12,3,28,4336,1
8669,73,12,4,29,2213,1
8670,73,12,5,30,7160,0
8671,73,16,1,31,5178,1
8672,73,16,2,32,5328,1
8673,73,16,3,33,2334,1
8674,73,16,4,34,2664,1
8675,73,16,5,35,3926,1
8676,73,7,1,36,12097,0
8677,73,7,2,37,4857,1
8678,73,7,3,38,2774,1
8679,73,7,4,39,4607,0
8680,73,7,5,40,11377,0
8681,73,20,1,41,8743,0
8682,73,20,2,42,7711,0
8683,73,20,3,43,3225,0
8684,73,20,4,44,3546,0
8685,73,20,5,45,6329,1
8686,73,10,1,46,6780,0
8687,73,10,2,47,4196,0
8688,73,10,3,48,2945,1
8689,73,10,4,49,2984,1
8690,73,10,5,50,8532,0
8691,73,21,1,51,16754,0
8692,73,21,2,52,8151,1
8693,73,21,3,53,1983,1
8694,73,21,4,54,5248,0
8695,73,21,5,55,4457,1
8696,73,3,1,56,10325,1
8697,73,3,2,57,5898,0
8698,73,3,3,58,1782,1
8699,73,3,4,59,3025,0
8700,73,3,5,60,7551,0
8701,73,11,1,61,7010,1
8702,73,11,2,62,5939,0
8703,73,11,3,63,2354,1
8704,73,11,4,64,5388,1
8705,73,11,5,65,17164,1
8706,73,22,1,66,5708,0
8707,73,22,2,67,4717,0
8708,73,22,3,68,2123,0
8709,73,22,4,69,2944,1
8710,73,22,5,70,3204,0
8711,73,24,1,71,10485,0
8712,73,24,2,72,4607,0
8713,73,24,3,73,1803,0
8714,73,24,4,74,4717,0
8715,73,24,5,75,3805,1
8716,73,19,1,76,12638,1
8717,73,19,2,77,9563,0
8718,73,19,3,78,2113,0
8719,73,19,4,79,4687,0
8720,73,19,5,80,4396,0
8721,73,9,1,81,4457,0
8722,73,9,2,82,8633,1
8723,73,9,3,83,3595,0
8724,73,9,4,84,2103,0
8725,73,9,5,85,7480,1
8726,73,23,1,86,7461,1
8727,73,23,2,87,8131,0
8728,73,23,3,88,2203,0
8729,73,23,4,89,2603,0
8730,73,23,5,90,5017,0
8731,73,6,1,91,5938,0
8732,73,6,2,92,6970,1
8733,73,6,3,93,1582,1
8734,73,6,4,94,1802,1
8735,73,6,5,95,6990,0
8736,73,15,1,96,8031,1
8737,73,15,2,97,3335,1
8738,73,15,3,98,1712,0
8739,73,15,4,99,2343,0
8740,73,15,5,100,3535,0
8741,73,18,1,101,9974,1
8742,73,18,2,102,8032,1
8743,73,18,3,103,3505,0
8744,73,18,4,104,4646,1
8745,73,18,5,105,4686,0
8746,73,8,1,106,3395,1
8747,73,8,2,107,8331,0
8748,73,8,3,108,2474,1
8749,73,8,4,109,1973,1
8750,73,8,5,110,9905,0
8751,73,17,1,111,4737,0
8752,73,17,2,112,4206,1
8753,73,17,3,113,2484,1
8754,73,17,4,114,1973,1
8755,73,17,5,115,2183,0
8756,73,13,1,116,5418,1
8757,73,13,2,117,6740,1
8758,73,13,3,118,2303,1
8759,73,13,4,119,4086,1
8760,73,13,5,120,3565,1
8761,74,7,1,1,17766,1
8762,74,7,2,2,12478,1
8763,74,7,3,3,6699,0
8764,74,7,4,4,6349,0
8765,74,7,5,5,11516,0
8766,74,17,1,6,5619,0
8767,74,17,2,7,12127,1
8768,74,17,3,8,5959,1
8769,74,17,4,9,3946,1
8770,74,17,5,10,4647,0
8771,74,21,1,11,22382,0
8772,74,21,2,12,9854,1
8773,74,21,3,13,3615,1
8774,74,21,4,14,5819,0
8775,74,21,5,15,6499,1
8776,74,6,1,16,8222,0
8777,74,6,2,17,4156,1
8778,74,6,3,18,3004,1
8779,74,6,4,19,3605,1
8780,74,6,5,20,11807,0
8781,74,18,1,21,7250,1
8782,74,18,2,22,8692,1
8783,74,18,3,23,5307,0
8784,74,18,4,24,5498,1
8785,74,18,5,25,6359,0
8786,74,24,1,26,11636,0
8787,74,24,2,27,4657,0
8788,74,24,3,28,2474,0
8789,74,24,4,29,9153,0
8790,74,24,5,30,4917,1
8791,74,22,1,31,6820,0
8792,74,22,2,32,5318,0
8793,74,22,3,33,2844,0
8794,74,22,4,34,4186,1
8795,74,22,5,35,4266,0
8796,74,12,1,36,10075,1
8797,74,12,2,37,6540,1
8798,74,12,3,38,3425,1
8799,74,12,4,39,4557,1
8800,74,12,5,40,7381,0
8801,74,13,1,41,7020,1
8802,74,13,2,42,8633,1
8803,74,13,3,43,4086,1
8804,74,13,4,44,5177,1
8805,74,13,5,45,5038,1
8806,74,16,1,46,5848,1
8807,74,16,2,47,4727,1
8808,74,16,3,48,2434,1
8809,74,16,4,49,3024,1
8810,74,16,5,50,4526,1
8811,74,14,1,51,6730,0
8812,74,14,2,52,4897,0
8813,74,14,3,53,4237,0
8814,74,14,4,54,4246,0
8815,74,14,5,55,6098,0
8816,74,19,1,56,10535,1
8817,74,19,2,57,15963,0
8818,74,19,3,58,2954,0
8819,74,19,4,59,5588,0
8820,74,19,5,60,6940,0
8821,74,3,1,61,9684,1
8822,74,3,2,62,5838,0
8823,74,3,3,63,4757,1
8824,74,3,4,64,8342,0
8825,74,3,5,65,8181,0
8826,74,20,1,66,7290,0
8827,74,20,2,67,7450,0
8828,74,20,3,68,3925,0
8829,74,20,4,69,3986,0
8830,74,20,5,70,6529,1
8831,74,8,1,71,4296,1
8832,74,8,2,72,8942,0
8833,74,8,3,73,2173,1
8834,74,8,4,74,2184,1
8835,74,8,5,75,9985,0
8836,74,15,1,76,6980,1
8837,74,15,2,77,3685,1
8838,74,15,3,78,1742,0
8839,74,15,4,79,2934,0
8840,74,15,5,80,3846,0
8841,74,4,1,81,12058,0
8842,74,4,2,82,10445,0
8843,74,4,3,83,4737,1
8844,74,4,4,84,3204,0
8845,74,4,5,85,9424,1
8846,74,10,1,86,12919,0
8847,74,10,2,87,3746,0
8848,74,10,3,88,1963,1
8849,74,10,4,89,3565,1
8850,74,10,5,90,11928,0
8851,74,5,1,91,11747,1
8852,74,5,2,92,8932,1
8853,74,5,3,93,2233,0
8854,74,5,4,94,5608,1
8855,74,5,5,95,10125,1
8856,74,9,1,96,6730,0
8857,74,9,2,97,11006,1
8858,74,9,3,98,3025,0
8859,74,9,4,99,2374,0
8860,74,9,5,100,14560,1
8861,74,1,1,101,8562,1
8862,74,1,2,102,8332,1
8863,74,1,3,103,3065,0
8864,74,1,4,104,4196,1
8865,74,1,5,105,10495,0
8866,74,11,1,106,7821,1
8867,74,11,2,107,12968,1
8868,74,11,3,108,2954,0
8869,74,11,4,109,3204,1
8870,74,11,5,110,12358,0
8871,74,2,1,111,6830,1
8872,74,2,2,112,6840,0
8873,74,2,3,113,3195,0
8874,74,2,4,114,2674,0
8875,74,2,5,115,8582,1
8876,74,23,1,116,7691,1
8877,74,23,2,117,8662,0
8878,74,23,3,118,2163,0
8879,74,23,4,119,2464,0
8880,74,23,5,120,7020,0
8881,75,15,1,1,8292,1
8882,75,15,2,2,4767,1
8883,75,15,3,3,2213,0
8884,75,15,4,4,2403,0
8885,75,15,5,5,3835,0
8886,75,22,1,6,5198,0
8887,75,22,2,7,4707,0
8888,75,22,3,8,2303,0
8889,75,22,4,9,2934,1
8890,75,22,5,10,3175,0
8891,75,14,1,11,6780,0
8892,75,14,2,12,4377,0
8893,75,14,3,13,2503,0
8894,75,14,4,14,4076,0
8895,75,14,5,15,4387,0
8896,75,10,1,16,4757,0
8897,75,10,2,17,3635,0
8898,75,10,3,18,2855,1
8899,75,10,4,19,2293,1
8900,75,10,5,20,5988,0
8901,75,20,1,21,6149,0
8902,75,20,2,22,4406,0
8903,75,20,3,23,2273,0
8904,75,20,4,24,2734,0
8905,75,20,5,25,3175,1
8906,75,5,1,26,4186,1
8907,75,5,2,27,4156,1
8908,75,5,3,28,2444,0
8909,75,5,4,29,2224,1
8910,75,5,5,30,6820,1
8911,75,21,1,31,15272,0
8912,75,21,2,32,8152,1
8913,75,21,3,33,1993,1
8914,75,21,4,34,4226,0
8915,75,21,5,35,3495,1
8916,75,18,1,36,6549,1
8917,75,18,2,37,3124,1
8918,75,18,3,38,2223,0
8919,75,18,4,39,3295,1
8920,75,18,5,40,4015,0
8921,75,9,1,41,4116,0
8922,75,9,2,42,5118,1
8923,75,9,3,43,2003,0
8924,75,9,4,44,1652,0
8925,75,9,5,45,6960,1
8926,75,19,1,46,6400,1
8927,75,19,2,47,8252,0
8928,75,19,3,48,1893,0
8929,75,19,4,49,4236,0
8930,75,19,5,50,3785,0
8931,75,1,1,51,4617,1
8932,75,1,2,52,6029,1
8933,75,1,3,53,2333,0
8934,75,1,4,54,2284,1
8935,75,1,5,55,5678,0
8936,75,4,1,56,2724,0
8937,75,4,2,57,6670,0
8938,75,4,3,58,1492,1
8939,75,4,4,59,2193,0
8940,75,4,5,60,7691,1
8941,75,2,1,61,5238,1
8942,75,2,2,62,6199,0
8943,75,2,3,63,3425,0
8944,75,2,4,64,2703,0
8945,75,2,5,65,7551,1
8946,75,6,1,66,4937,0
8947,75,6,2,67,6640,1
8948,75,6,3,68,1602,1
8949,75,6,4,69,1702,1
8950,75,6,5,70,6369,0
8951,75,16,1,71,5297,1
8952,75,16,2,72,3755,1
8953,75,16,3,73,1492,1
8954,75,16,4,74,2093,1
8955,75,16,5,75,3485,1
8956,75,7,1,76,10435,1
8957,75,7,2,77,5317,1
8958,75,7,3,78,3425,1
8959,75,7,4,79,3646,0
8960,75,7,5,80,7341,0
8961,75,8,1,81,2824,1
8962,75,8,2,82,8101,1
8963,75,8,3,83,2133,0
8964,75,8,4,84,1662,1
8965,75,8,5,85,8292,1
8966,75,13,1,86,5117,1
8967,75,13,2,87,4827,1
8968,75,13,3,88,1963,1
8969,75,13,4,89,3665,1
8970,75,13,5,90,3304,1
8971,75,17,1,91,4847,0
8972,75,17,2,92,4257,1
8973,75,17,3,93,1972,1
8974,75,17,4,94,1933,1
8975,75,17,5,95,2284,0
8976,75,12,1,96,4557,1
8977,75,12,2,97,3525,1
8978,75,12,3,98,3435,1
8979,75,12,4,99,1552,1
8980,75,12,5,100,6339,0
8981,75,23,1,101,4577,1
8982,75,23,2,102,7310,0
8983,75,23,3,103,1762,0
8984,75,23,4,104,2052,0
8985,75,23,5,105,4036,0
8986,75,3,1,106,11547,1
8987,75,3,2,107,4026,0
8988,75,3,3,108,1392,1
8989,75,3,4,109,3204,0
8990,75,3,5,110,7151,0
8991,75,24,1,111,6599,0
8992,75,24,2,112,3345,0
8993,75,24,3,113,1211,0
8994,75,24,4,114,3505,0
8995,75,24,5,115,3756,1
8996,75,11,1,116,6830,1
8997,75,11,2,117,4406,1
